protocolo;numero_licitacao;modalidade;cd_ugestora;valor_licitado;ano_homologacao;cnpj_proponente;valor_proposta;situacao_proposta
Doc. 55396/19;00029/2019;Pregao Presencial;201163;8663100;2019;3,44472E+13;15920000;Vencedora
Doc. 55398/21;00010/2021;Pregao Presencial;201134;73281769;2021;3,99333E+13;1250000;Vencedora
Doc. 55402/19;00020/2019;Tomada de Precos;201002;8663100;2019;7,81832E+12;10319300;Vencedora
Doc. 55403/19;00034/2019;Pregao Presencial;601026;8663100;2019;9,25163E+12;1589000;Perdedora
Doc. 55403/19;00034/2019;Pregao Presencial;601026;9800796;2019;1,27109E+13;8146000;Vencedora
Doc. 55403/19;00034/2019;Pregao Presencial;601026;15360000;2019;1,6826E+13;5017142;Vencedora
Doc. 55403/19;00034/2019;Pregao Presencial;601026;9800796;2019;2,22287E+13;1213015;Vencedora
Doc. 55403/19;00034/2019;Pregao Presencial;601026;9800796;2019;2,73201E+13;2616000;Vencedora
Doc. 55417/19;00028/2019;Pregao Presencial;201222;13000000;2019;6,07469E+13;6804000;Vencedora
Doc. 55436/19;00033/2019;Pregao Presencial;601026;520000;2019;5,93262E+12;7289550;Vencedora
Doc. 55436/19;00033/2019;Pregao Presencial;601026;10792525;2019;8,16029E+12;31783200;Perdedora
Doc. 55436/19;00033/2019;Pregao Presencial;601026;1725000;2019;8,67475E+12;1461980;Vencedora
Doc. 55436/19;00033/2019;Pregao Presencial;601026;3600000;2019;9,21022E+12;3688315;Vencedora
Doc. 55436/19;00033/2019;Pregao Presencial;601026;3889000;2019;1,6826E+13;2203559;Vencedora
Doc. 55436/19;00033/2019;Pregao Presencial;601026;1725000;2019;1,72275E+13;9279876;Vencedora
Doc. 55436/19;00033/2019;Pregao Presencial;601026;1725000;2019;2,73201E+13;666466;Vencedora
Doc. 55450/19;00007/2019;Tomada de Precos;201111;2800000;2019;3,0233E+13;15869945;Vencedora
Doc. 55455/21;00060/2021;Pregao Presencial;201057;73281769;2021;2,71416E+13;3000000;Vencedora
Doc. 55464/21;00009/2021;Pregao Presencial;201115;73281769;2021;1,19551E+13;7200000;Vencedora
Doc. 55469/21;00009/2021;Pregao Presencial;601115;73281769;2021;1,19551E+13;7200000;Vencedora
Doc. 55494/19;00018/2019;Pregao Presencial;201204;9810214;2019;2,98059E+13;8601005;Vencedora
Doc. 55497/19;00055/2019;Pregao Presencial;201209;9884824;2019;2,29626E+12;3129000;Vencedora
Doc. 55514/19;00023/2019;Pregao Presencial;201083;1750000;2019;1,98587E+13;5280000;Vencedora
Doc. 55534/19;00025/2019;Pregao Presencial;201164;16000000;2019;9,44275E+12;11088100;Vencedora
Doc. 55536/19;00026/2019;Pregao Presencial;201164;200000000;2019;3,07124E+13;17864000;Vencedora
Doc. 55544/19;00042/2019;Pregao Presencial;201188;4200000;2019;2,59687E+12;11514500;Vencedora
Doc. 55544/19;00042/2019;Pregao Presencial;201188;2450000;2019;1,18957E+13;2562675;Vencedora
Doc. 55544/19;00042/2019;Pregao Presencial;201188;3213000;2019;1,44558E+13;251600;Vencedora
Doc. 55544/19;00042/2019;Pregao Presencial;201188;4200000;2019;1,47451E+13;868515;Vencedora
Doc. 55544/19;00042/2019;Pregao Presencial;201188;1100000;2019;1,80728E+13;599600;Vencedora
Doc. 55544/19;00042/2019;Pregao Presencial;201188;700000;2019;2,10628E+13;10236400;Vencedora
Doc. 55570/19;00035/2019;Pregao Presencial;201030;14300000;2019;9,24845E+12;3718800;Perdedora
Doc. 55570/19;00035/2019;Pregao Presencial;201030;14300000;2019;1,26618E+13;4800000;Vencedora
Doc. 55573/19;00036/2019;Pregao Presencial;201030;15600500;2019;6,07469E+13;19006000;Vencedora
Doc. 55575/19;00067/2019;Pregao Presencial;201212;13323750;2019;5,82898E+12;4060000;Vencedora
Doc. 55576/19;00068/2019;Pregao Presencial;201212;13323750;2019;5,82898E+12;3885000;Vencedora
Doc. 55618/19;00008/2019;Tomada de Precos;201067;10000000;2019;2,42635E+13;39245150;Perdedora
Doc. 55618/19;00008/2019;Tomada de Precos;201067;3168000;2019;2,7082E+13;35459221;Vencedora
Doc. 55618/19;00008/2019;Tomada de Precos;201067;456000;2019;2,77761E+13;43027789;Perdedora
Doc. 55618/19;00008/2019;Tomada de Precos;201067;84134000;2019;2,98789E+13;44129768;Perdedora
Doc. 55618/19;00008/2019;Tomada de Precos;201067;84134000;2019;3,11625E+13;40675588;Perdedora
Doc. 55649/19;00029/2019;Pregao Presencial;201219;3960993;2019;1,07144E+13;27665434;Vencedora
Doc. 55649/19;00029/2019;Pregao Presencial;201219;22631450;2019;1,36916E+13;26064908;Vencedora
Doc. 55654/19;00056/2019;Pregao Presencial;201078;7544000;2019;1,2734E+13;23778902;Vencedora
Doc. 55654/19;00056/2019;Pregao Presencial;201078;14837350;2019;1,36269E+13;25094014;Vencedora
Doc. 55654/19;00056/2019;Pregao Presencial;201078;29787400;2019;2,39022E+13;22281050;Vencedora
Doc. 55654/19;00056/2019;Pregao Presencial;201078;12708264;2019;2,73201E+13;26171876;Perdedora
Doc. 55655/19;09020/2019;Pregao Eletronico;201095;2800000;2019;2,91368E+13;17536409;Vencedora
Doc. 55666/19;00031/2019;Pregao Presencial;201219;60519163;2019;7,31871E+12;23416000;Vencedora
Doc. 55673/19;00030/2019;Pregao Presencial;201219;60519163;2019;1,28867E+12;32381900;Vencedora
Doc. 55673/19;00030/2019;Pregao Presencial;201219;60519163;2019;2,04497E+12;33476505;Vencedora
Doc. 55673/19;00030/2019;Pregao Presencial;201219;60519163;2019;4,90616E+12;33645164;Vencedora
Doc. 55688/19;00023/2019;Pregao Presencial;201027;60519163;2019;8,57661E+12;29239022;Vencedora
Doc. 55688/19;00023/2019;Pregao Presencial;201027;60519163;2019;1,3259E+13;26431942;Vencedora
Doc. 55688/19;00023/2019;Pregao Presencial;201027;60519163;2019;2,67286E+13;29204200;Vencedora
Doc. 55689/19;00015/2019;Pregao Presencial;201194;60519163;2019;2,30536E+13;10944000;Vencedora
Doc. 55705/19;00021/2019;Pregao Presencial;601055;60519163;2019;2,28688E+13;2300000;Vencedora
Doc. 55707/19;00021/2019;Pregao Presencial;201055;60519163;2019;2,28688E+13;2300000;Vencedora
Doc. 55710/19;00023/2019;Pregao Presencial;201156;12244735;2019;2,99103E+13;14862100;Vencedora
Doc. 55711/19;00024/2019;Pregao Presencial;201156;4200000;2019;1,7674E+12;7713500;Vencedora
Doc. 55711/19;00024/2019;Pregao Presencial;201156;3780000;2019;9,44275E+12;16924000;Vencedora
Doc. 55740/21;00007/2021;Adesao a Ata de Registro de Precos;602171;73281769;2021;1,17768E+13;10200000;Vencedora
Doc. 55740/21;00007/2021;Adesao a Ata de Registro de Precos;602171;73281769;2021;1,54467E+13;10400000;Perdedora
Doc. 55740/21;00007/2021;Adesao a Ata de Registro de Precos;602171;73281769;2021;2,66606E+13;10600000;Perdedora
Doc. 55746/19;00017/2019;Pregao Presencial;201041;15776000;2019;1,10542E+13;29487760;Vencedora
Doc. 55746/19;00017/2019;Pregao Presencial;201041;15776000;2019;2,79857E+13;31015394;Vencedora
Doc. 55756/21;00026/2021;Pregao Presencial;201092;5400000;2021;5,44571E+12;8520000;Perdedora
Doc. 55756/21;00026/2021;Pregao Presencial;201092;650000;2021;4,05086E+13;7800000;Perdedora
Doc. 55759/19;00004/2019;Tomada de Precos;201195;15776000;2019;1,04655E+13;50948701;Vencedora
Doc. 55771/19;00035/2019;Pregao Presencial;201103;1811044;2019;8,13498E+12;22795000;Perdedora
Doc. 55771/19;00035/2019;Pregao Presencial;201103;9748500;2019;8,79166E+12;22500000;Perdedora
Doc. 55771/19;00035/2019;Pregao Presencial;201103;1811044;2019;1,07548E+13;20895000;Perdedora
Doc. 55771/19;00035/2019;Pregao Presencial;201103;56008374;2019;3,57152E+13;22800000;Vencedora
Doc. 55783/19;00023/2019;Pregao Presencial;201017;56008374;2019;1,22501E+13;26750000;Vencedora
Doc. 55787/19;00056/2019;Pregao Presencial;201141;8800000;2019;2,9894E+13;2210000;Vencedora
Doc. 55796/19;00016/2019;Pregao Presencial;201131;207594000;2019;4,67912E+12;538150;Vencedora
Doc. 55796/19;00016/2019;Pregao Presencial;201131;1700000;2019;9,21022E+12;1423810;Vencedora
Doc. 55796/19;00016/2019;Pregao Presencial;201131;78000000;2019;1,10542E+13;6290348;Vencedora
Doc. 55798/19;06021/2019;Pregao Presencial;201123;207594000;2019;5,84809E+12;38070820;Vencedora
Doc. 55807/19;06022/2019;Pregao Presencial;201123;29228270;2019;2,13184E+13;25000000;Vencedora
Doc. 55826/19;00045/2019;Pregao Presencial;201091;29228270;2019;2,69685E+13;5200000;Vencedora
Doc. 55832/19;00008/2019;Pregao Eletronico;301095;16905750;2019;1,34406E+13;3678600;Vencedora
Doc. 55832/19;00008/2019;Pregao Eletronico;301095;16905750;2019;1,5102E+13;5184900;Perdedora
Doc. 55832/19;00008/2019;Pregao Eletronico;301095;16905750;2019;7,01065E+13;3483790;Vencedora
Doc. 55837/19;00045/2019;Pregao Presencial;601091;16905750;2019;2,69685E+13;5200000;Vencedora
Doc. 55845/19;00008/2019;Pregao Presencial;601143;1788000;2019;2,75455E+13;4800000;Vencedora
Doc. 55860/19;00030/2019;Pregao Presencial;201172;3300000;2019;6,07469E+13;7250400;Vencedora
Doc. 55907/19;00036/2019;Pregao Presencial;201215;1920000;2019;8,06093E+12;10344000;Vencedora
Doc. 55907/19;00036/2019;Pregao Presencial;201215;1920000;2019;1,92964E+13;11308500;Vencedora
Doc. 55972/21;00023/2021;Pregao Presencial;201204;1440000;2021;5,56029E+12;2400000;Vencedora
Doc. 55984/19;00005/2019;Tomada de Precos;201025;17500000;2019;2,32088E+13;3328500;Vencedora
Doc. 55986/19;23026/2019;Pregao Eletronico;303095;3415000;2019;9,13793E+12;12312000;Vencedora
Doc. 55986/19;23026/2019;Pregao Eletronico;303095;17500000;2019;2,98681E+13;3195500;Vencedora
Doc. 56032/19;01056/2019;Pregao Presencial;201135;24162000;2019;2,87584E+12;11494800;Vencedora
Doc. 56040/19;00024/2019;Pregao Presencial;201010;24162000;2019;2,4827E+13;4700000;Vencedora
Doc. 56060/20;01007/2020;Dispensa COVID-19 (Art. 4 da Lei 13.979/2020);604050;9490500;2020;2,7098E+11;8250000;Perdedora
Doc. 56060/20;01007/2020;Dispensa COVID-19 (Art. 4 da Lei 13.979/2020);604050;9490500;2020;4,94949E+12;2650000;Vencedora
Doc. 56060/20;01007/2020;Dispensa COVID-19 (Art. 4 da Lei 13.979/2020);604050;9490500;2020;8,15866E+12;3200000;Vencedora
Doc. 56060/20;01007/2020;Dispensa COVID-19 (Art. 4 da Lei 13.979/2020);604050;9490500;2020;1,37442E+13;7300000;Perdedora
Doc. 56078/19;20000/2019;Pregao Presencial;601147;24162000;2019;5,56025E+12;8580000;Vencedora
Doc. 56080/20;00015/2020;Pregao Presencial;201105;9490500;2020;2,0424E+12;17000000;Perdedora
Doc. 56080/20;00015/2020;Pregao Presencial;201105;9490500;2020;3,40595E+13;12350000;Vencedora
Doc. 56097/19;00033/2019;Pregao Presencial;201114;24162000;2019;2,24445E+13;1560000;Vencedora
Doc. 56103/19;00018/2019;Pregao Presencial;201097;24162000;2019;2,25849E+13;2316000;Vencedora
Doc. 56103/19;00018/2019;Pregao Presencial;201097;24162000;2019;2,69509E+13;2400000;Perdedora
Doc. 56103/19;00018/2019;Pregao Presencial;201097;24162000;2019;2,70883E+13;2280000;Perdedora
Doc. 56174/19;00001/2019;Tomada de Precos;201145;24162000;2019;1,05711E+13;5988000;Vencedora
Doc. 56182/19;00001/2019;Tomada de Precos;101145;24162000;2019;1,05711E+13;3586800;Vencedora
Doc. 56184/19;00025/2019;Pregao Presencial;201049;24162000;2019;2,82497E+13;5385000;Vencedora
Doc. 56184/19;00025/2019;Pregao Presencial;201049;7171123;2019;2,94472E+13;8985000;Vencedora
Doc. 56186/19;00025/2019;Pregao Presencial;201152;18350000;2019;1,08979E+13;2750000;Vencedora
Doc. 56190/19;00026/2019;Pregao Presencial;201049;19719549;2019;1,07466E+13;4800000;Vencedora
Doc. 56191/19;00005/2019;Tomada de Precos;201120;19719549;2019;5,88117E+12;5567817;Vencedora
Doc. 56192/19;00026/2019;Pregao Presencial;201152;19719549;2019;8,39755E+12;17490000;Vencedora
Doc. 56196/19;00027/2019;Pregao Presencial;201152;37462930;2019;1,41396E+13;800000;Vencedora
Doc. 56203/19;00002/2019;Pregao Eletronico;603095;3600000;2019;2,95562E+13;19990000;Vencedora
Doc. 56207/19;00006/2019;Pregao Eletronico;603095;4178000;2019;2,22266E+13;3394994;Vencedora
Doc. 56219/19;00001/2019;Tomada de Precos;201117;48980625;2019;2,85369E+13;9990000;Vencedora
Doc. 56250/21;00018/2021;Pregao Presencial;201220;1440000;2021;9,20073E+12;5000000;Vencedora
Doc. 56250/21;00018/2021;Pregao Presencial;201220;391000;2021;1,83633E+13;5000000;Vencedora
Doc. 56256/19;00026/2019;Pregao Presencial;201217;12938010;2019;2,32303E+12;20990000;Vencedora
Doc. 56313/19;23050/2018;Pregao Eletronico;303095;12938010;2019;1,65019E+13;8490598;Vencedora
Doc. 56313/19;23050/2018;Pregao Eletronico;303095;12938010;2019;1,99189E+13;5585900;Vencedora
Doc. 56326/19;00024/2019;Tomada de Precos;201155;34012304;2019;7,58856E+12;38763689;Vencedora
Doc. 56330/19;00036/2019;Pregao Presencial;201075;34012304;2019;7,31871E+12;9791200;Vencedora
Doc. 56330/19;00036/2019;Pregao Presencial;201075;34012304;2019;8,60295E+12;2176100;Vencedora
Doc. 56330/19;00036/2019;Pregao Presencial;201075;34012304;2019;1,99189E+13;4759100;Vencedora
Doc. 56332/19;00028/2019;Pregao Presencial;201025;34012304;2019;1,98355E+13;6000000;Vencedora
Doc. 56336/19;00027/2019;Pregao Presencial;201025;34012304;2019;4,05867E+11;2808000;Vencedora
Doc. 56340/19;00040/2019;Pregao Presencial;201127;2000000;2019;3,82784E+12;6750000;Vencedora
Doc. 56340/19;00040/2019;Pregao Presencial;201127;2000000;2019;1,50343E+13;6500000;Perdedora
Doc. 56340/19;00040/2019;Pregao Presencial;201127;3160000;2019;1,81623E+13;6100000;Perdedora
Doc. 56341/19;00045/2019;Pregao Presencial;201179;5963000;2019;1,035E+12;1684600;Vencedora
Doc. 56341/19;00045/2019;Pregao Presencial;201179;2000000;2019;3,53827E+12;1780000;Perdedora
Doc. 56341/19;00045/2019;Pregao Presencial;201179;2000000;2019;8,06093E+12;2194000;Perdedora
Doc. 56341/19;00045/2019;Pregao Presencial;201179;2600000;2019;1,10588E+13;180000;Vencedora
Doc. 56362/19;00023/2019;Pregao Presencial;201029;5963000;2019;5,82135E+12;34590000;Vencedora
Doc. 56381/19;00004/2019;Tomada de Precos;201127;5963000;2019;2,02659E+13;24430338;Vencedora
Doc. 56387/19;00011/2019;Pregao Presencial;101050;5963000;2019;1,7306E+13;7500000;Perdedora
Doc. 56387/19;00011/2019;Pregao Presencial;101050;5963000;2019;3,05095E+13;7500000;Vencedora
Doc. 56407/21;00121/2021;Dispensa (Lei 14.133/21);201135;391000;2021;3,72874E+13;1200000;Vencedora
Doc. 56417/21;00119/2021;Dispensa (Lei 14.133/21);201135;391000;2021;7,16302E+13;3000000;Vencedora
Doc. 56425/19;00010/2019;Dispensa (Art. 24 - Lei 8.666/93);201157;15385800;2019;2,19199E+13;1620000;Vencedora
Doc. 56436/19;00017/2019;Pregao Presencial;201119;15385800;2019;8,16029E+12;1314850;Vencedora
Doc. 56436/19;00017/2019;Pregao Presencial;201119;8595936;2019;9,21022E+12;551960;Vencedora
Doc. 56436/19;00017/2019;Pregao Presencial;201119;15385800;2019;1,85449E+13;4528140;Vencedora
Doc. 56446/19;00026/2019;Pregao Presencial;201203;12489000;2019;2,34314E+12;1543258;Vencedora
Doc. 56446/19;00026/2019;Pregao Presencial;201203;17758000;2019;2,59687E+12;2000900;Vencedora
Doc. 56446/19;00026/2019;Pregao Presencial;201203;17758000;2019;3,80804E+12;1241900;Vencedora
Doc. 56446/19;00026/2019;Pregao Presencial;201203;11600000;2019;1,18957E+13;892865;Vencedora
Doc. 56446/19;00026/2019;Pregao Presencial;201203;17758000;2019;1,80728E+13;161400;Vencedora
Doc. 56446/19;00026/2019;Pregao Presencial;201203;17758000;2019;1,82962E+13;1789400;Vencedora
Doc. 56446/19;00026/2019;Pregao Presencial;201203;17758000;2019;3,05597E+13;153200;Vencedora
Doc. 56482/19;00057/2019;Pregao Presencial;201208;12489000;2019;8,97357E+12;8272500;Vencedora
Doc. 56491/20;00030/2020;Pregao Presencial;201008;9490500;2020;2,70671E+12;7950000;Vencedora
Doc. 56492/19;00028/2019;Dispensa (Art. 24 - Lei 8.666/93);201212;12489000;2019;1,08979E+13;3608149;Vencedora
Doc. 56505/20;00006/2020;Dispensa COVID-19 (Art. 4 da Lei 13.979/2020);201112;148815510;2020;8,16029E+12;4494400;Perdedora
Doc. 56505/20;00006/2020;Dispensa COVID-19 (Art. 4 da Lei 13.979/2020);201112;148815510;2020;9,03957E+12;4720000;Perdedora
Doc. 56505/20;00006/2020;Dispensa COVID-19 (Art. 4 da Lei 13.979/2020);201112;148815510;2020;1,72908E+13;3200000;Vencedora
Doc. 56524/19;25018/2019;Pregao Presencial;603050;12489000;2019;2,07546E+13;8052000;Perdedora
Doc. 56524/19;25018/2019;Pregao Presencial;603050;12489000;2019;2,24768E+13;8479000;Vencedora
Doc. 56537/19;00001/2019;Chamada Publica;201040;10245820;2019;2,48548E+12;2331000;Vencedora
Doc. 56537/19;00001/2019;Chamada Publica;201040;10245820;2019;4,49935E+12;28256350;Vencedora
Doc. 56537/19;00001/2019;Chamada Publica;201040;10245820;2019;8,85504E+12;7264500;Vencedora
Doc. 56557/20;00022/2020;Pregao Presencial;201068;148815510;2020;2,9698E+13;1500000;Vencedora
Doc. 56557/20;00022/2020;Pregao Presencial;201068;148815510;2020;3,41746E+13;4800000;Vencedora
Doc. 56558/20;00022/2020;Pregao Presencial;601068;148815510;2020;2,9698E+13;1500000;Vencedora
Doc. 56558/20;00022/2020;Pregao Presencial;601068;148815510;2020;3,41746E+13;4500000;Vencedora
Doc. 56560/19;00039/2019;Pregao Presencial;601112;10245820;2019;2,67628E+13;2205000;Vencedora
Doc. 56565/20;00036/2020;Pregao Presencial;201128;148815510;2020;8,79166E+12;4500000;Vencedora
Doc. 56586/19;00070/2019;Pregao Presencial;201082;10245820;2019;1,80718E+13;2445285;Vencedora
Doc. 56586/19;00070/2019;Pregao Presencial;201082;10245820;2019;2,46427E+13;1541225;Vencedora
Doc. 56590/19;00060/2019;Dispensa (Art. 24 - Lei 8.666/93);201061;10245820;2019;7,19009E+12;1085400;Perdedora
Doc. 56590/19;00060/2019;Dispensa (Art. 24 - Lei 8.666/93);201061;10245820;2019;1,66939E+13;1180000;Perdedora
Doc. 56590/19;00060/2019;Dispensa (Art. 24 - Lei 8.666/93);201061;5030000;2019;2,70738E+13;1049580;Vencedora
Doc. 56591/19;00028/2019;Pregao Presencial;201113;160050000;2019;4,82642E+12;9282200;Vencedora
Doc. 56591/19;00028/2019;Pregao Presencial;201113;160050000;2019;5,99288E+12;11335300;Perdedora
Doc. 56591/19;00028/2019;Pregao Presencial;201113;160050000;2019;1,31991E+13;4020000;Perdedora
Doc. 56591/19;00028/2019;Pregao Presencial;201113;160050000;2019;2,9903E+13;8143200;Vencedora
Doc. 56600/19;00034/2019;Pregao Presencial;201137;78603800;2019;8,60607E+12;1500000;Vencedora
Doc. 56601/19;00073/2019;Pregao Presencial;201082;78603800;2019;3,46768E+12;214240;Vencedora
Doc. 56601/19;00073/2019;Pregao Presencial;201082;78603800;2019;4,82642E+12;6821550;Perdedora
Doc. 56601/19;00073/2019;Pregao Presencial;201082;78603800;2019;2,9903E+13;3520655;Vencedora
Doc. 56601/19;00073/2019;Pregao Presencial;201082;78603800;2019;7,01113E+13;1168400;Vencedora
Doc. 56606/19;00012/2019;Tomada de Precos;201200;1100000;2020;1,9293E+13;19674740;Perdedora
Doc. 56606/19;00012/2019;Tomada de Precos;201200;1100000;2020;2,46586E+13;19276035;Vencedora
Doc. 56635/19;00013/2019;Pregao Presencial;601189;81941690;2019;3,81704E+12;5371200;Vencedora
Doc. 56635/19;00013/2019;Pregao Presencial;601189;81941690;2019;9,21022E+12;902468;Vencedora
Doc. 56635/19;00013/2019;Pregao Presencial;601189;2680109;2019;2,22912E+13;18041292;Vencedora
Doc. 56665/19;00018/2019;Pregao Presencial;201024;2680109;2019;7,50985E+12;61104000;Vencedora
Doc. 56669/19;00017/2019;Pregao Presencial;601013;75857550;2019;3,96552E+12;7034800;Vencedora
Doc. 56669/19;00017/2019;Pregao Presencial;601013;2680109;2019;1,0719E+13;6850000;Perdedora
Doc. 56669/19;00017/2019;Pregao Presencial;601013;75857550;2019;1,56598E+13;6360000;Vencedora
Doc. 56669/19;00017/2019;Pregao Presencial;601013;75857550;2019;2,93129E+13;4488000;Vencedora
Doc. 56670/19;00027/2019;Pregao Presencial;601200;75857550;2019;9,50823E+12;3169000;Vencedora
Doc. 56671/19;00007/2019;Tomada de Precos;201090;75857550;2019;1,81101E+13;6289827;Vencedora
Doc. 56671/19;00007/2019;Tomada de Precos;201090;75857550;2019;2,28893E+13;7619524;Vencedora
Doc. 56717/19;00029/2019;Pregao Presencial;201108;8000000;2019;8,16029E+12;6244850;Vencedora
Doc. 56717/19;00029/2019;Pregao Presencial;201108;42764555;2019;9,21022E+12;4826335;Vencedora
Doc. 56717/19;00029/2019;Pregao Presencial;201108;8000000;2019;2,9894E+13;5336535;Perdedora
Doc. 56738/19;00026/2019;Pregao Presencial;201025;42764555;2019;1,0719E+13;5042700;Vencedora
Doc. 56738/19;00026/2019;Pregao Presencial;201025;1440000;2019;2,09343E+13;3542400;Vencedora
Doc. 56738/19;00026/2019;Pregao Presencial;201025;5230818;2019;2,22287E+13;18381000;Vencedora
Doc. 56738/19;00026/2019;Pregao Presencial;201025;42764555;2019;2,68732E+13;3446000;Vencedora
Doc. 56744/19;00069/2019;Pregao Presencial;201212;9100000;2019;1,86584E+13;1980165;Vencedora
Doc. 56745/19;00032/2019;Pregao Presencial;201219;1555200;2019;1,38378E+13;46000000;Perdedora
Doc. 56745/19;00032/2019;Pregao Presencial;201219;1200000;2019;1,56529E+13;53000000;Vencedora
Doc. 56748/19;00071/2019;Pregao Presencial;201212;1500000;2019;1,18899E+13;1034778;Vencedora
Doc. 56753/19;00014/2019;Pregao Presencial;201105;3500000;2019;1,55556E+13;14800000;Vencedora
Doc. 56754/19;00038/2019;Pregao Presencial;201165;1800000;2019;6,07469E+13;14306000;Vencedora
Doc. 56758/19;00039/2019;Pregao Presencial;201165;11572550;2019;1,31991E+13;4623000;Vencedora
