licit;proponente;situacao
4721321;3,76E+12;0
4721321;4,01E+13;0
4721321;1,74E+13;0
4721321;3,02E+13;0
4721321;2,75E+12;1
4727421;1,25E+13;1
4727521;1,25E+13;1
4733421;2,78E+13;0
4733421;1,50E+13;1
4736821;2,30E+13;1
4746021;3,80E+13;0
4746021;4,67E+12;0
4746021;2,86E+12;0
4746021;2,77E+13;0
4746021;3,84E+13;0
4746021;1,76E+13;0
4746021;1,50E+13;0
4746021;2,23E+13;0
4746021;3,70E+13;1
4756721;7,25E+12;1
4781521;1,76E+13;1
4782821;4,10E+13;1
4813721;1,50E+13;0
4813721;2,43E+13;0
4813721;3,76E+13;1
4825921;7,16E+12;0
4825921;3,27E+13;0
4825921;9,55E+12;0
4825921;5,88E+12;0
4825921;8,44E+12;1
4837421;2,98E+13;0
4837421;2,47E+13;0
4837421;2,28E+13;0
4837421;4,06E+13;0
4837421;3,76E+13;0
4837421;2,91E+13;0
4837421;8,44E+12;0
4837421;4,33E+12;1
4849721;3,07E+13;0
4849721;1,76E+13;0
4849721;3,29E+13;0
4849721;1,37E+13;1
4855521;7,61E+12;0
4855521;3,28E+12;0
4855521;1,75E+13;0
4855521;9,37E+12;0
4855521;1,38E+13;0
4855521;1,12E+13;0
4855521;4,67E+12;0
4855521;3,50E+13;0
4855521;2,18E+13;0
4855521;2,67E+13;1
4877021;4,01E+13;1
4877621;3,07E+13;0
4877621;1,54E+13;0
4877621;1,82E+13;0
4877621;1,56E+13;0
4877621;1,35E+13;0
4877621;1,09E+12;0
4877621;1,95E+13;1
4902821;3,47E+13;1
4904321;3,47E+13;1
4918021;1,24E+13;0
4918021;2,75E+13;0
4918021;7,18E+12;0
4918021;8,32E+12;0
4918021;7,75E+12;0
4918021;2,99E+13;0
4918021;3,27E+13;0
4918021;4,06E+13;0
4918021;3,35E+13;0
4918021;2,47E+13;1
4923121;1,76E+13;0
4923121;1,42E+13;0
4923121;2,81E+13;0
4923121;3,76E+13;0
4923121;4,25E+13;0
4923121;3,73E+13;0
4923121;2,71E+13;0
4923121;2,49E+13;0
4923121;3,10E+13;0
4923121;2,91E+13;0
4923121;2,65E+13;0
4923121;3,50E+13;0
4923121;2,46E+13;0
4923121;3,76E+12;0
4923121;3,76E+13;0
4923121;4,67E+12;0
4923121;4,10E+13;0
4923121;3,38E+13;1
4927221;2,85E+13;1
4957421;2,45E+13;1
4986421;2,11E+13;0
4986421;3,34E+13;0
4986421;4,25E+13;0
4986421;2,98E+13;0
4986421;3,71E+13;0
4986421;1,76E+13;0
4986421;2,91E+13;1
4989621;1,76E+13;1
4989621;2,91E+13;1
4990821;2,91E+13;1
4990821;1,76E+13;1
4991621;4,06E+13;0
4991621;2,62E+13;0
4991621;4,67E+12;0
4991621;2,28E+13;0
4991621;2,47E+13;1
4992221;2,36E+13;0
4992221;2,28E+13;0
4992221;4,06E+13;0
4992221;7,53E+12;0
4992221;3,08E+13;0
4992221;8,32E+12;0
4992221;4,67E+12;0
4992221;2,62E+13;0
4992221;2,99E+13;0
4992221;2,47E+13;1
4996521;1,21E+13;1
5000721;1,72E+13;1
5004321;1,76E+13;1
5007321;2,77E+13;1
5007321;1,86E+13;1
5023721;1,52E+13;1
5037621;2,03E+13;0
5037621;5,45E+12;0
5037621;3,60E+13;0
5037621;4,05E+13;0
5037621;3,84E+13;0
5037621;2,71E+13;0
5037621;1,12E+13;0
5037621;2,20E+13;0
5037621;8,51E+12;1
5043921;4,06E+13;0
5043921;1,21E+13;0
5043921;2,47E+13;1
5074921;2,50E+13;1
5085021;3,80E+13;1
5107321;2,51E+13;0
5107321;3,76E+13;0
5107321;1,88E+13;0
5107321;4,01E+13;0
5107321;2,81E+13;0
5107321;2,91E+13;1
5112121;1,88E+13;0
5112121;4,93E+12;0
5112121;2,75E+13;0
5112121;9,34E+12;1
5117021;3,21E+12;0
5117021;1,13E+13;1
5135921;4,02E+12;0
5135921;2,35E+12;0
5135921;7,01E+13;0
5135921;1,91E+13;1
5136321;3,08E+13;1
5139021;3,01E+13;1
5149721;2,49E+13;0
5149721;1,76E+13;0
5149721;8,40E+12;1
5154121;2,47E+13;1
5174221;1,56E+13;0
5174221;8,44E+12;0
5174221;3,60E+13;0
5174221;1,21E+13;0
5174221;1,85E+13;0
5174221;1,09E+12;0
5174221;3,30E+13;0
5174221;2,27E+13;0
5174221;3,31E+13;0
5174221;1,50E+13;1
5174621;1,21E+13;1
5178821;8,58E+12;1
5185521;1,76E+13;1
5186321;1,43E+13;1
5196721;1,99E+13;1
5208721;2,72E+13;0
5208721;4,05E+13;0
5208721;5,45E+12;0
5208721;2,20E+13;0
5208721;2,71E+13;0
5208721;2,16E+13;0
5208721;7,82E+12;0
5208721;3,60E+13;0
5208721;1,48E+13;1
5209221;9,16E+12;1
5213621;8,72E+12;1
5214921;2,98E+13;1
5215621;1,74E+13;1
5220321;2,51E+13;1
5232221;2,68E+13;1
5236521;1,58E+13;1
1376721;2,70E+13;1
5248321;2,41E+13;1
5255721;2,35E+12;0
5255721;2,68E+13;0
5255721;5,88E+12;0
5255721;1,93E+13;1
5262221;8,33E+11;1
5265721;2,75E+13;0
5265721;2,99E+13;1
5268221;2,68E+13;0
5268221;2,15E+12;0
5268221;4,44E+12;1
5278421;1,47E+13;1
5279321;2,89E+13;0
5279321;2,64E+13;1
5279421;3,73E+13;0
5279421;4,67E+12;0
5279421;3,28E+12;0
5279421;4,33E+12;0
5279421;1,75E+13;1
5281421;2,28E+13;0
5281421;2,00E+13;0
5281421;3,72E+13;0
5281421;2,47E+13;0
5281421;3,84E+13;1
5285921;1,43E+13;0
5285921;2,71E+13;1
5289921;4,33E+12;0
5289921;3,35E+13;0
5289921;4,06E+13;1
5296021;1,25E+13;1
5305421;1,99E+13;0
5305421;2,81E+13;0
5305421;1,50E+13;0
5305421;1,54E+13;1
5335921;2,02E+13;1
5351421;2,83E+13;0
5351421;9,33E+12;0
5351421;2,51E+13;0
5351421;5,44E+12;1
5354321;4,33E+12;0
5354321;3,76E+12;0
5354321;1,75E+13;0
5354321;1,12E+13;0
5354321;2,09E+13;0
5354321;1,25E+13;1
5361221;3,27E+13;1
5364821;3,76E+13;0
5364821;3,50E+13;0
5364821;1,12E+13;0
5364821;2,03E+13;0
5364821;3,73E+13;0
5364821;3,28E+12;0
5364821;2,18E+13;0
5364821;4,08E+13;0
5364821;2,18E+13;0
5364821;2,50E+13;0
5364821;3,03E+13;1
5377621;1,11E+13;1
5378021;3,61E+13;0
5378021;2,36E+13;0
5378021;1,81E+13;0
5378021;2,47E+13;0
5378021;2,98E+13;1
5386621;1,42E+13;1
5392021;3,83E+13;1
5404321;2,45E+13;0
5404321;4,02E+13;1
5406321;9,22E+12;0
5406321;1,67E+13;0
5406321;4,33E+12;0
5406321;1,85E+13;0
5406321;1,73E+13;0
5406321;1,99E+12;0
5406321;7,01E+13;0
5406321;1,36E+13;0
5406321;6,08E+12;0
5406321;4,30E+12;0
5406321;2,52E+13;0
5406321;7,91E+12;0
5406321;2,35E+12;0
5406321;4,12E+13;0
5406321;2,09E+13;0
5406321;1,93E+13;0
5406321;9,61E+12;0
5406321;1,88E+13;1
5416621;3,73E+13;0
5416621;4,67E+12;0
5416621;9,18E+12;0
5416621;2,03E+13;0
5416621;1,12E+13;0
5416621;2,79E+13;1
5422821;2,91E+13;1
5430321;1,57E+13;1
5440621;4,03E+13;1
5450521;3,37E+13;1
5450721;2,98E+13;1
5461221;1,03E+13;1
5481521;2,28E+13;0
5481521;3,84E+13;0
5481521;3,97E+13;1
5483121;2,71E+13;1
5490321;1,35E+13;1
5495721;1,73E+13;1
5515821;1,25E+13;1
5516221;1,25E+13;1
5518521;2,81E+13;1
5521821;3,73E+13;1
5526821;3,81E+13;0
5526821;1,54E+13;0
5526821;7,87E+12;0
5526821;2,73E+13;0
5526821;3,34E+13;0
5526821;1,21E+13;0
5526821;2,77E+13;0
5526821;3,48E+13;1
5541621;7,01E+13;0
5541621;1,93E+13;0
5541621;1,73E+13;1
5554221;8,32E+12;0
5554221;1,89E+13;0
5554221;2,79E+13;0
5554221;1,08E+13;0
5554221;3,16E+13;0
5554221;1,35E+13;0
5554221;2,43E+13;0
5554221;2,47E+13;1
5569921;1,54E+13;0
5569921;3,43E+13;1
5594121;4,33E+12;0
5594121;1,12E+13;0
5594121;4,06E+13;0
5594121;1,38E+13;0
5594121;2,68E+13;0
5594121;2,18E+13;1
5594821;1,03E+13;1
5618121;3,01E+13;1
5621421;1,21E+13;1
5708321;2,64E+13;1
5716921;2,98E+13;1
5719021;1,07E+13;1
5730821;4,67E+12;0
5730821;1,42E+13;0
5730821;3,50E+13;0
5730821;2,79E+13;0
5730821;3,99E+13;1
5736221;2,79E+13;0
5736221;1,42E+13;0
5736221;3,99E+13;1
5781921;2,98E+13;0
5781921;2,47E+13;0
5781921;3,42E+13;1
5787421;4,00E+13;1
5787621;1,25E+13;1
5787921;5,99E+12;1
5788221;2,22E+13;1
5788321;7,55E+12;1
5796521;2,98E+13;0
5796521;3,10E+13;0
5796521;8,40E+12;0
5796521;4,10E+13;0
5796521;3,27E+13;0
5796521;4,07E+13;0
5796521;1,42E+13;1
5801321;4,06E+13;1
5822721;4,09E+13;1
5822721;2,77E+13;1
5851821;3,39E+13;1
5852321;3,39E+13;1
5895021;1,77E+13;1
5897921;1,77E+13;1
5898321;1,77E+13;1
5898721;1,77E+13;1
5903321;1,76E+13;1
6013521;9,56E+12;0
6013521;1,76E+13;0
6013521;9,18E+12;0
6013521;3,52E+13;0
6013521;4,44E+12;1
6020621;1,24E+13;1
6034221;2,64E+13;1
6035621;3,76E+13;1
6035721;7,18E+12;1
6048821;9,56E+12;0
6048821;2,87E+13;0
6048821;4,44E+12;0
6048821;3,56E+13;0
6048821;2,89E+13;0
6048821;3,57E+13;1
6049121;2,89E+13;0
6049121;3,56E+13;0
6049121;9,56E+12;0
6049121;4,44E+12;0
6049121;2,87E+13;1
6068321;4,56E+12;0
6068321;9,33E+12;1
6069421;4,33E+12;0
6069421;3,81E+13;0
6069421;2,00E+13;0
6069421;4,06E+13;0
6069421;2,75E+12;1
6095921;2,77E+13;0
6095921;3,35E+13;1
6099621;3,81E+13;0
6099621;2,73E+13;0
6099621;2,30E+13;0
6099621;1,54E+13;0
6099621;3,07E+13;0
6099621;2,77E+13;0
6099621;2,64E+13;0
6099621;2,00E+13;0
6099621;2,81E+13;1
6110321;3,76E+13;1
6112621;1,54E+13;1
6114921;1,42E+13;1
6136821;9,33E+12;1
6141221;1,85E+13;0
6141221;4,07E+13;1
6162821;2,64E+13;1
6198421;9,76E+11;0
6198421;7,01E+13;0
6198421;4,02E+12;0
6198421;4,30E+12;1
6199521;2,04E+12;0
6199521;1,50E+13;1
6216021;1,12E+13;0
6216021;4,06E+13;1
6216621;2,68E+13;1
6262921;1,03E+13;1
6269421;3,10E+13;1
6272021;1,76E+13;1
6301621;2,33E+13;0
6301621;1,74E+13;0
6301621;7,75E+12;0
6301621;5,88E+12;0
6301621;2,98E+13;0
6301621;1,05E+13;0
6301621;2,71E+13;0
6301621;1,87E+13;0
6301621;3,84E+13;0
6301621;1,89E+13;0
6301621;2,28E+13;0
6301621;2,00E+13;0
6301621;2,46E+13;0
6301621;1,42E+13;1
6304421;3,62E+13;1
6305121;1,21E+13;1
6305221;2,04E+13;1
6312421;3,06E+13;1
6313821;1,76E+13;1
6329821;1,73E+13;1
6334721;1,42E+13;0
6334721;1,76E+13;0
6334721;1,89E+13;0
6334721;2,19E+13;0
6334721;2,39E+13;1
6343121;4,04E+13;1
6348121;2,97E+13;1
6352221;1,54E+13;0
6352221;3,16E+13;0
6352221;1,76E+13;0
6352221;1,06E+13;1
6356521;7,14E+12;0
6356521;3,60E+13;0
6356521;2,99E+13;0
6356521;3,81E+13;0
6356521;1,95E+13;0
6356521;1,56E+13;0
6356521;3,64E+13;0
6356521;4,24E+13;1
6361121;2,93E+13;1
6361221;2,78E+13;0
6361221;1,50E+13;1
6362821;1,77E+13;1
6366721;3,84E+13;0
6366721;1,06E+13;1
6374921;1,25E+13;1
6375021;1,38E+13;0
6375021;9,05E+12;0
6375021;2,75E+12;0
6375021;2,35E+12;0
6375021;3,66E+13;0
6375021;2,67E+13;1
6377321;2,98E+13;1
6378821;3,37E+13;1
6380721;2,09E+13;0
6380721;2,79E+13;0
6380721;1,95E+13;0
6380721;3,56E+13;0
6380721;1,25E+13;1
6393921;2,30E+13;0
6393921;1,75E+13;1
6395521;8,60E+12;1
6396721;1,56E+13;0
6396721;2,30E+13;0
6396721;1,74E+13;1
6398321;2,98E+13;1
6399821;2,98E+13;1
6407021;1,24E+13;0
6407021;2,36E+13;1
6407921;8,70E+12;1
6411521;1,76E+13;0
6411521;2,46E+13;0
6411521;4,21E+13;0
6411521;2,51E+13;1
6414821;2,51E+13;1
6420821;8,69E+12;1
6429021;8,44E+12;1
6446721;1,25E+13;1
6475121;2,04E+13;1
6476621;4,26E+13;1
6479121;2,19E+13;0
6479121;1,40E+13;0
6479121;2,68E+13;0
6479121;1,73E+13;1
6494121;3,14E+13;0
6494121;4,67E+12;0
6494121;7,64E+12;1
6499021;3,28E+12;0
6499021;2,50E+13;0
6499021;2,85E+13;0
6499021;1,55E+13;1
6511221;1,40E+13;0
6511221;3,62E+13;0
6511221;1,74E+13;1
6516521;3,27E+13;0
6516521;3,03E+13;1
6516721;3,27E+13;0
6516721;3,03E+13;1
6528321;1,88E+13;1
6529521;9,76E+11;1
6531921;1,25E+13;1
6545821;3,35E+13;0
6545821;5,88E+12;0
6545821;3,80E+13;0
6545821;2,47E+13;0
6545821;1,12E+13;0
6545821;2,36E+13;0
6545821;4,06E+13;1
6557921;1,76E+13;1
6564421;1,66E+13;1
6568721;1,50E+13;0
6568721;2,78E+13;0
6568721;2,52E+13;1
6570521;3,80E+13;0
6570521;2,96E+13;0
6570521;4,03E+12;0
6570521;2,99E+13;0
6570521;5,16E+12;0
6570521;2,36E+13;0
6570521;1,85E+13;1
6572921;4,67E+12;0
6572921;2,79E+13;0
6572921;1,76E+13;0
6572921;1,12E+13;0
6572921;2,67E+13;0
6572921;3,76E+13;0
6572921;4,05E+13;0
6572921;7,61E+12;0
6572921;3,73E+13;0
6572921;3,14E+13;0
6572921;1,75E+13;1
6574521;1,38E+13;1
6602621;4,21E+13;1
6603121;2,62E+13;1
6623321;2,47E+13;0
6623321;5,88E+12;0
6623321;8,44E+12;0
6623321;2,62E+13;1
6623621;1,06E+13;1
6625321;4,03E+13;1
6626221;3,48E+13;1
6632921;1,17E+13;1
6639421;1,05E+13;1
6643121;2,37E+13;1
6656821;9,22E+12;0
6656821;2,30E+13;0
6656821;1,67E+13;0
6656821;8,17E+12;0
6656821;1,50E+13;0
6656821;7,91E+12;0
6656821;1,36E+13;0
6656821;2,63E+13;0
6656821;9,76E+11;0
6656821;2,82E+13;1
6657021;1,21E+13;0
6657021;1,36E+13;0
6657021;3,59E+12;0
6657021;7,01E+13;0
6657021;2,82E+13;1
6660021;1,76E+13;0
6660021;2,26E+13;1
6674421;8,44E+12;0
6674421;2,00E+13;0
6674421;2,83E+13;1
6675521;2,95E+13;1
6676321;7,61E+12;0
6676321;1,38E+13;1
6679921;3,10E+13;1
6680221;2,68E+13;1
6684021;1,52E+13;0
6684021;1,74E+13;1
6685121;2,91E+13;0
6685121;4,24E+13;0
6685121;3,76E+12;0
6685121;2,19E+13;0
6685121;2,75E+12;1
6686621;3,16E+13;1
6692521;2,30E+13;0
6692521;2,03E+13;0
6692521;2,67E+13;0
6692521;1,12E+13;0
6692521;1,67E+13;0
6692521;7,61E+12;0
6692521;2,99E+13;1
6694121;1,95E+13;0
6694121;2,77E+13;0
6694121;2,09E+13;1
6706521;1,74E+13;1
6735621;3,62E+13;1
6736121;9,47E+12;1
6736121;2,45E+13;1
6736121;2,12E+13;1
6742321;2,75E+13;1
6745321;3,54E+13;1
6745921;7,55E+12;1
6755421;2,42E+13;1
6766121;1,76E+13;1
6767421;1,76E+13;1
6767521;1,74E+13;1
6777821;2,77E+13;1
6787621;2,51E+13;1
6791721;4,33E+12;1
6792821;1,95E+13;0
6792821;3,14E+13;0
6792821;2,19E+13;0
6792821;4,24E+13;0
6792821;3,76E+13;0
6792821;2,98E+13;0
6792821;3,62E+13;0
6792821;7,18E+12;0
6792821;3,50E+13;1
6793021;2,21E+13;0
6793021;3,14E+13;0
6793021;7,18E+12;0
6793021;2,19E+13;0
6793021;4,24E+13;0
6793021;3,62E+13;0
6793021;3,50E+13;1
6802121;2,41E+13;1
6802621;3,33E+13;0
6802621;2,77E+13;0
6802621;3,97E+13;0
6802621;2,30E+13;0
6802621;2,73E+13;0
6802621;3,48E+13;0
6802621;2,81E+13;1
6808621;8,40E+12;1
6810321;2,00E+13;1
6811621;9,58E+12;1
6826721;1,38E+13;1
6826921;1,12E+13;0
6826921;4,32E+12;0
6826921;7,75E+12;1
6827821;4,06E+13;0
6827821;5,88E+12;0
6827821;3,06E+13;0
6827821;1,54E+13;0
6827821;2,98E+13;0
6827821;2,47E+13;0
6827821;2,46E+13;0
6827821;4,03E+13;1
6828421;1,74E+13;1
6828821;4,02E+12;0
6828821;8,60E+12;0
6828821;1,74E+13;1
6837921;1,27E+13;1
6852121;4,01E+13;0
6852121;2,81E+13;0
6852121;2,68E+13;0
6852121;2,71E+13;1
6852321;1,43E+13;1
6852421;4,01E+13;0
6852421;2,68E+13;0
6852421;2,71E+13;1
6856321;1,67E+13;0
6856321;7,61E+12;0
6856321;1,05E+13;0
6856321;2,33E+13;1
6875821;3,73E+13;1
6884721;1,40E+13;0
6884721;1,52E+13;1
6885121;1,88E+13;0
6885121;1,74E+13;1
6895021;1,76E+13;0
6895021;4,29E+13;0
6895021;1,81E+13;0
6895021;4,67E+12;0
6895021;1,76E+13;0
6895021;3,81E+13;0
6895021;1,43E+13;0
6895021;2,79E+13;0
6895021;1,88E+13;0
6895021;2,68E+13;0
6895021;2,04E+13;0
6895021;3,70E+13;0
6895021;1,40E+13;0
6895021;3,73E+13;0
6895021;1,82E+13;0
6895021;1,42E+13;1
6895921;1,76E+13;0
6895921;2,68E+13;0
6895921;1,81E+13;0
6895921;1,76E+13;0
6895921;3,50E+13;0
6895921;2,02E+13;0
6895921;1,43E+13;0
6895921;2,04E+13;0
6895921;4,29E+13;0
6895921;1,42E+13;0
6895921;1,51E+13;1
6910421;2,43E+13;1
6919721;1,54E+13;1
6935521;7,91E+12;0
6935521;1,73E+13;1
6936421;2,75E+12;1
6939121;1,54E+13;1
6958721;2,52E+13;1
6961421;4,01E+13;1
6963721;3,02E+13;0
6963721;2,04E+13;0
6963721;1,43E+13;0
6963721;1,42E+13;0
6963721;2,02E+13;0
6963721;2,67E+13;0
6963721;3,50E+13;0
6963721;1,51E+13;0
6963721;1,76E+13;0
6963721;4,29E+13;1
6966621;1,88E+13;0
6966621;2,97E+13;1
6982021;1,99E+13;0
6982021;1,74E+13;0
6982021;2,46E+13;0
6982021;4,33E+12;0
6982021;2,81E+13;1
7004221;8,85E+12;1
7016421;2,00E+13;0
7016421;2,67E+13;0
7016421;1,21E+13;0
7016421;1,87E+13;0
7016421;1,40E+13;0
7016421;2,36E+13;0
7016421;1,34E+13;0
7016421;5,88E+12;0
7016421;2,99E+13;0
7016421;2,46E+13;0
7016421;2,81E+13;1
7045821;2,03E+13;1
7050421;2,02E+13;0
7050421;1,73E+13;0
7050421;1,42E+13;1
7058721;2,67E+13;1
7064521;2,28E+13;0
7064521;2,49E+13;0
7064521;3,16E+13;1
7071621;3,84E+13;1
7079621;1,11E+13;1
7106421;2,67E+13;0
7106421;1,12E+13;0
7106421;3,85E+13;0
7106421;3,66E+13;0
7106421;3,28E+12;1
7134021;1,37E+13;0
7134021;2,99E+13;0
7134021;1,12E+13;0
7134021;4,67E+12;0
7134021;1,12E+13;0
7134021;2,18E+13;0
7134021;3,47E+13;0
7134021;2,30E+13;0
7134021;4,06E+13;1
7136821;1,73E+13;1
7146221;3,82E+13;0
7146221;1,12E+13;1
7149921;9,20E+12;1
7155421;2,81E+13;1
7169821;2,81E+13;0
7169821;2,75E+13;0
7169821;2,77E+13;0
7169821;3,03E+13;0
7169821;3,94E+13;0
7169821;4,06E+13;0
7169821;4,08E+13;1
7173721;3,43E+13;1
7177521;4,10E+13;0
7177521;4,05E+13;1
7184321;1,76E+13;1
7190721;1,12E+13;0
7190721;3,85E+13;0
7190721;1,46E+13;0
7190721;2,09E+13;0
7190721;3,82E+13;0
7190721;9,18E+12;0
7190721;3,73E+13;1
7194921;1,76E+13;0
7194921;3,06E+13;0
7194921;5,44E+12;1
7195721;2,89E+13;1
7198321;1,84E+13;1
7212221;2,09E+13;1
7229721;4,13E+13;1
7229721;2,33E+13;1
7229721;3,11E+13;1
7229721;4,27E+13;1
7229721;4,10E+13;1
7229721;3,12E+13;1
7233221;2,62E+13;1
7237121;79526000109;1
7245621;1,54E+13;1
7253821;2,18E+13;0
7253821;4,67E+12;0
7253821;3,14E+13;0
7253821;1,95E+13;0
7253821;4,05E+13;1
7253921;2,18E+13;0
7253921;3,14E+13;0
7253921;1,95E+13;0
7253921;4,05E+13;1
7254921;7,18E+12;0
7254921;2,21E+13;0
7254921;3,50E+13;1
7256321;3,16E+13;0
7256321;4,33E+12;1
7266621;3,35E+13;1
7268021;1,50E+13;1
7270521;2,47E+12;0
7270521;6,08E+12;0
7270521;1,56E+12;0
7270521;1,36E+13;1
7270921;5,48E+12;0
7270921;1,50E+13;0
7270921;4,12E+13;0
7270921;1,67E+13;0
7270921;6,08E+12;0
7270921;5,40E+12;0
7270921;8,17E+12;0
7270921;7,91E+12;0
7270921;1,36E+13;0
7270921;9,61E+12;0
7270921;9,22E+12;1
7271421;1,67E+13;0
7271421;7,91E+12;0
7271421;1,95E+12;0
7271421;6,08E+12;1
7272021;6,08E+12;0
7272021;1,56E+12;0
7272021;9,22E+12;0
7272021;2,47E+12;0
7272021;1,36E+13;0
7272021;7,01E+13;0
7272021;2,82E+13;1
7273421;2,47E+12;0
7273421;9,22E+12;0
7273421;7,01E+13;0
7273421;6,08E+12;0
7273421;1,88E+13;0
7273421;8,44E+12;0
7273421;1,56E+12;0
7273421;1,36E+13;0
7273421;2,82E+13;1
7273821;6,08E+12;0
7273821;1,66E+12;0
7273821;7,01E+13;1
7275821;3,69E+12;1
7276121;4,56E+12;1
7281621;1,76E+13;0
7281621;1,12E+13;0
7281621;1,46E+13;0
7281621;2,91E+13;1
7282421;1,89E+13;0
7282421;3,97E+13;0
7282421;2,71E+13;0
7282421;2,66E+13;0
7282421;2,28E+13;0
7282421;3,84E+13;1
7290021;8,40E+12;0
7290021;3,37E+13;1
7307321;1,76E+13;1
7307621;1,42E+13;1
7311221;1,50E+13;0
7311221;9,61E+12;0
7311221;7,91E+12;0
7311221;8,17E+12;0
7311221;9,22E+12;0
7311221;4,12E+13;1
7321821;5,88E+12;0
7321821;2,28E+13;1
7325221;1,25E+13;1
7328521;4,07E+12;1
7329521;2,42E+13;0
7329521;2,36E+13;0
7329521;1,75E+13;1
7340821;2,67E+13;1
7343321;7,61E+12;0
7343321;2,18E+13;1
7351521;2,28E+13;0
7351521;4,23E+13;1
7353021;1,46E+13;0
7353021;2,15E+12;1
7357921;1,97E+13;1
7360321;2,86E+13;1
7363821;4,12E+13;0
7363821;6,08E+12;0
7363821;2,63E+13;1
7368521;1,08E+12;1
7369321;8,58E+12;1
7390321;1,24E+13;1
7394421;8,81E+12;1
7395121;2,74E+12;1
7424121;1,75E+13;0
7424121;2,00E+13;0
7424121;3,24E+13;0
7424121;3,56E+13;0
7424121;2,30E+13;0
7424121;2,34E+13;0
7424121;2,99E+13;0
7424121;7,75E+12;0
7424121;3,02E+13;0
7424121;2,73E+13;0
7424121;9,22E+12;0
7424121;2,62E+13;0
7424121;3,29E+13;0
7424121;3,38E+13;0
7424121;1,20E+13;1
7424321;2,86E+13;0
7424321;2,73E+13;0
7424321;3,97E+13;1
7426921;1,99E+12;0
7426921;1,56E+13;1
7431021;2,47E+13;1
7431321;3,81E+13;1
7437621;2,51E+13;0
7437621;4,01E+13;1
7495221;2,77E+13;0
7495221;3,81E+13;0
7495221;2,73E+13;0
7495221;2,64E+13;0
7495221;1,54E+13;0
7495221;3,07E+13;0
7495221;2,30E+13;0
7495221;2,00E+13;0
7495221;2,81E+13;1
7523921;3,96E+13;1
7537021;2,75E+13;1
7547621;2,64E+13;1
7552221;3,27E+13;1
7568421;2,91E+13;0
7568421;1,76E+13;1
7590421;3,48E+13;0
7590421;1,54E+13;1
7591121;7,87E+12;1
7604421;4,10E+13;1
7606521;2,34E+13;0
7606521;1,76E+13;1
7607021;1,54E+13;1
7618121;9,20E+12;1
7622921;1,40E+13;1
7623621;1,25E+13;1
7626921;4,06E+13;1
7670121;7,16E+12;1
7680621;3,76E+13;1
7703921;2,28E+13;0
7703921;1,43E+13;1
7720021;4,27E+13;1
7763221;1,40E+13;0
7763221;2,99E+13;0
7763221;1,99E+13;0
7763221;8,44E+12;0
7763221;2,28E+13;0
7763221;1,74E+13;1
7775521;1,40E+13;1
7785221;4,02E+13;0
7785221;2,70E+13;0
7785221;2,68E+13;1
7798021;2,67E+13;1
7801621;5,88E+12;0
7801621;2,00E+13;0
7801621;2,81E+13;1
7805421;1,76E+13;0
7805421;1,46E+13;0
7805421;1,88E+13;0
7805421;3,14E+13;0
7805421;2,11E+13;0
7805421;2,03E+13;0
7805421;2,87E+13;0
7805421;1,75E+13;0
7805421;2,34E+13;0
7805421;4,08E+13;0
7805421;4,67E+12;0
7805421;2,09E+13;0
7805421;1,12E+13;0
7805421;3,50E+13;0
7805421;3,50E+13;1
7812221;8,32E+12;1
7819921;1,08E+12;1
7835721;1,78E+13;0
7835721;1,12E+13;1
7844121;1,76E+13;0
7844121;4,01E+13;0
7844121;4,67E+12;0
7844121;1,17E+13;1
7880521;3,81E+13;0
7880521;2,93E+13;0
7880521;3,48E+13;0
7880521;1,54E+13;0
7880521;3,52E+13;0
7880521;2,73E+13;0
7880521;2,81E+13;1
7921821;2,28E+13;0
7921821;3,84E+13;1
8012721;1,36E+13;0
8012721;2,63E+13;0
8012721;4,33E+12;0
8012721;3,24E+13;0
8012721;1,93E+13;1
8019521;5,44E+12;1
8037521;2,63E+13;0
8037521;1,95E+12;0
8037521;7,91E+12;1
8050621;3,19E+13;1
8053121;1,12E+13;0
8053121;2,15E+12;1
8062021;2,71E+13;1
8065121;4,06E+13;1
8110321;2,03E+13;0
8110321;3,14E+13;0
8110321;2,11E+13;0
8110321;3,76E+12;0
8110321;1,12E+13;1
8172621;2,52E+13;1
8173321;1,41E+13;0
8173321;3,12E+13;0
8173321;2,78E+13;1
8212921;3,56E+13;1
8217021;2,86E+13;1
8232021;2,56E+13;1
8255421;3,07E+13;0
8255421;5,92E+12;0
8255421;2,78E+13;1
8292521;3,27E+13;0
8292521;3,61E+13;1
8318921;2,96E+13;0
8318921;1,78E+13;1
8336721;2,98E+13;0
8336721;2,39E+13;0
8336721;1,52E+13;0
8336721;2,19E+13;1
8347221;1,46E+13;0
8347221;1,85E+13;1
8347321;1,85E+13;1
8352821;3,12E+13;1
8363121;2,75E+13;1
8376821;7,16E+12;1
8419821;7,01E+13;1
8430421;2,92E+13;1
8430421;4,25E+13;1
8491221;2,78E+13;1
8527121;1,76E+13;1
8527121;5,94E+12;1
8552421;1,76E+13;0
8552421;4,10E+13;1
8561421;2,62E+13;1
8668721;2,30E+13;0
8668721;9,55E+12;0
8668721;3,48E+13;0
8668721;2,73E+13;0
8668721;2,77E+13;0
8668721;1,54E+13;0
8668721;3,81E+13;0
8668721;1,34E+13;0
8668721;7,91E+12;0
8668721;7,87E+12;0
8668721;2,81E+13;1
8774621;1,36E+13;0
